speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0052.flac,73600,4.6
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0026.flac,74240,4.64
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0004.flac,114320,7.145
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0001.flac,149040,9.315
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0031.flac,88880,5.555
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0040.flac,76320,4.77
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0023.flac,78240,4.89
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0003.flac,67440,4.215
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0011.flac,74960,4.685
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0012.flac,68720,4.295
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0018.flac,113760,7.11
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0025.flac,91760,5.735
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0017.flac,56720,3.545
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0010.flac,50240,3.14
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0030.flac,78560,4.91
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0009.flac,67520,4.22
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0014.flac,58480,3.655
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0051.flac,56720,3.545
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0039.flac,64720,4.045
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0027.flac,49040,3.065
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0044.flac,51600,3.225
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0053.flac,101760,6.36
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0020.flac,82000,5.125
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0034.flac,96880,6.055
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0007.flac,61840,3.865
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0015.flac,104400,6.525
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0000.flac,187120,11.695
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0036.flac,88880,5.555
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0016.flac,65920,4.12
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0022.flac,65840,4.115
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0005.flac,107520,6.72
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0021.flac,126320,7.895
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0002.flac,49200,3.075
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0032.flac,91520,5.72
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0008.flac,75840,4.74
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0006.flac,115120,7.195
6829,F,test-clean,8.24,LadyBug,LibriSpeech/test-clean/6829/68769/6829-68769-0028.flac,52640,3.29
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0014.flac,118560,7.41
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0011.flac,75200,4.7
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0026.flac,49200,3.075
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0021.flac,51600,3.225
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0023.flac,78160,4.885
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0006.flac,108800,6.8
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0019.flac,54080,3.38
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0013.flac,117200,7.325
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0002.flac,52880,3.305
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0015.flac,59680,3.73
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0003.flac,52720,3.295
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0004.flac,152960,9.56
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0012.flac,70880,4.43
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0009.flac,192240,12.015
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0001.flac,279760,17.485
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0000.flac,206320,12.895
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0008.flac,96880,6.055
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0020.flac,80000,5.0
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0007.flac,69840,4.365
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0022.flac,69440,4.34
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0010.flac,61360,3.835
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0024.flac,80800,5.05
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/81414/6930-81414-0027.flac,61600,3.85
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0009.flac,116480,7.28
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0019.flac,186321,11.6450625
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0004.flac,177040,11.065
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0001.flac,227600,14.225
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0010.flac,48560,3.035
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0011.flac,51120,3.195
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0002.flac,80400,5.025
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0005.flac,210560,13.16
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0016.flac,160240,10.015
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0018.flac,172960,10.81
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0000.flac,56080,3.505
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0020.flac,230400,14.4
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0014.flac,269440,16.84
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0006.flac,93600,5.85
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0007.flac,53040,3.315
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0003.flac,373040,23.315
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0008.flac,76560,4.785
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0015.flac,102080,6.38
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/75918/6930-75918-0017.flac,98560,6.16
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0008.flac,82960,5.185
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0006.flac,71280,4.455
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0016.flac,147280,9.205
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0015.flac,198480,12.405
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0001.flac,51200,3.2
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0009.flac,54480,3.405
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0020.flac,101040,6.315
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0024.flac,64800,4.05
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0027.flac,132320,8.27
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0021.flac,117680,7.355
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0005.flac,80560,5.035
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0025.flac,65920,4.12
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0012.flac,74480,4.655
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0002.flac,88960,5.56
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0003.flac,54160,3.385
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0028.flac,158000,9.875
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0011.flac,147840,9.24
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0004.flac,98400,6.15
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0023.flac,77600,4.85
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0017.flac,86560,5.41
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0026.flac,49360,3.085
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0013.flac,68880,4.305
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0014.flac,75520,4.72
6930,M,test-clean,8.0,Nolan Fout,LibriSpeech/test-clean/6930/76324/6930-76324-0000.flac,48400,3.025
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0003.flac,526080,32.88
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0008.flac,188240,11.765
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0006.flac,181440,11.34
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0007.flac,199280,12.455
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0001.flac,183840,11.49
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0005.flac,128160,8.01
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0009.flac,201360,12.585
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79730/7021-79730-0004.flac,287120,17.945
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0027.flac,136000,8.5
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0020.flac,103200,6.45
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0005.flac,80240,5.015
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0002.flac,103280,6.455
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0003.flac,244640,15.29
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0023.flac,144480,9.03
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0019.flac,52080,3.255
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0018.flac,131520,8.22
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0011.flac,143920,8.995
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0015.flac,184720,11.545
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0006.flac,57280,3.58
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0000.flac,48320,3.02
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0010.flac,128240,8.015
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0008.flac,114000,7.125
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0001.flac,181280,11.33
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0022.flac,82320,5.145
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0012.flac,85280,5.33
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0016.flac,68480,4.28
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0007.flac,266800,16.675
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0009.flac,136640,8.54
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0013.flac,194080,12.13
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/85628/7021-85628-0021.flac,85840,5.365
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79759/7021-79759-0002.flac,84000,5.25
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79759/7021-79759-0004.flac,391520,24.47
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79759/7021-79759-0005.flac,208320,13.02
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79759/7021-79759-0000.flac,76400,4.775
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79759/7021-79759-0003.flac,73920,4.62
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0000.flac,178000,11.125
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0014.flac,226800,14.175
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0001.flac,95920,5.995
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0010.flac,192400,12.025
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0002.flac,147600,9.225
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0008.flac,294640,18.415
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0009.flac,58160,3.635
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0007.flac,111840,6.99
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0006.flac,95440,5.965
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0004.flac,103440,6.465
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0012.flac,52160,3.26
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0011.flac,165040,10.315
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0003.flac,79760,4.985
7021,M,test-clean,8.14,Nodo420,LibriSpeech/test-clean/7021/79740/7021-79740-0013.flac,117840,7.365
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0015.flac,120240,7.515
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0011.flac,50720,3.17
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0025.flac,63360,3.96
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0008.flac,71360,4.46
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0006.flac,127680,7.98
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0007.flac,76080,4.755
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0003.flac,76960,4.81
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0012.flac,157920,9.87
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0000.flac,311600,19.475
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0004.flac,71840,4.49
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0029.flac,148560,9.285
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0013.flac,137280,8.58
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0010.flac,57600,3.6
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0022.flac,175040,10.94
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0002.flac,211040,13.19
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0009.flac,75520,4.72
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0018.flac,146240,9.14
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0027.flac,154800,9.675
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0017.flac,197280,12.33
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0016.flac,179360,11.21
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0014.flac,162800,10.175
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0028.flac,257200,16.075
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0026.flac,322400,20.15
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0021.flac,53680,3.355
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0020.flac,104320,6.52
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0024.flac,81440,5.09
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75946/7127-75946-0023.flac,59920,3.745
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0033.flac,141840,8.865
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0010.flac,141840,8.865
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0009.flac,365440,22.84
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0014.flac,161840,10.115
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0008.flac,66480,4.155
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0027.flac,129440,8.09
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0002.flac,51760,3.235
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0032.flac,75920,4.745
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,119680,7.48
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0019.flac,62000,3.875
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0040.flac,220640,13.79
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0007.flac,87360,5.46
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0025.flac,89120,5.57
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0015.flac,100160,6.26
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0023.flac,81760,5.11
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0000.flac,287520,17.97
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0001.flac,106240,6.64
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0022.flac,197600,12.35
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0026.flac,104880,6.555
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0013.flac,80720,5.045
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0029.flac,84560,5.285
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0003.flac,95680,5.98
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0037.flac,141199,8.8249375
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0039.flac,161120,10.07
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0038.flac,180160,11.26
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0024.flac,117280,7.33
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0021.flac,63920,3.995
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0011.flac,57920,3.62
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0018.flac,64640,4.04
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0028.flac,119360,7.46
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0006.flac,52960,3.31
7127,M,test-clean,8.32,Bill Kneeland,LibriSpeech/test-clean/7127/75947/7127-75947-0035.flac,70640,4.415
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0035.flac,54080,3.38
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0022.flac,131680,8.23
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0028.flac,53520,3.345
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0025.flac,251840,15.74
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0001.flac,120960,7.56
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0012.flac,262400,16.4
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0008.flac,70880,4.43
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0031.flac,154240,9.64
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0038.flac,147280,9.205
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0017.flac,114720,7.17
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0040.flac,165520,10.345
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0043.flac,212480,13.28
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0018.flac,143040,8.94
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0032.flac,53040,3.315
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0024.flac,65600,4.1
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0039.flac,50000,3.125
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0002.flac,54640,3.415
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0000.flac,231040,14.44
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0036.flac,103520,6.47
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0044.flac,82800,5.175
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0020.flac,114640,7.165
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0016.flac,120720,7.545
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0041.flac,79040,4.94
7176,M,test-clean,8.06,KalenXI,LibriSpeech/test-clean/7176/92135/7176-92135-0045.flac,83680,5.23
